date,fips,county,cases,deaths
2020-03-03,36091,Saratoga,0,0
2020-03-03,36093,Schenectady,0,0
2020-03-03,36095,Schoharie,0,0
2020-03-03,36097,Schuyler,0,0
2020-03-03,36099,Seneca,0,0
2020-03-03,36101,Steuben,0,0
2020-03-03,36103,Suffolk,0,0
2020-03-03,36105,Sullivan,0,0
2020-03-03,36107,Tioga,0,0
2020-03-03,36109,Tompkins,0,0
2020-03-03,36111,Ulster,0,0
2020-03-03,36113,Warren,0,0
2020-03-03,36115,Washington,0,0
2020-03-03,36117,Wayne,0,0
2020-03-03,36119,Westchester,0,0
2020-03-03,36121,Wyoming,0,0
2020-03-03,36123,Yates,0,0
2020-03-03,36089,St. Lawrence,0,0
2020-03-03,99999,New York City,2,0
2020-03-03,90036,Unknown,0,0
2020-03-04,36001,Albany,0,0
2020-03-04,36003,Allegany,0,0
2020-03-04,36007,Broome,0,0
2020-03-04,36009,Cattaraugus,0,0
2020-03-04,36011,Cayuga,0,0
2020-03-04,36013,Chautauqua,0,0
2020-03-04,36015,Chemung,0,0
2020-03-04,36017,Chenango,0,0
2020-03-04,36019,Clinton,0,0
2020-03-04,36021,Columbia,0,0
2020-03-04,36023,Cortland,0,0
2020-03-04,36025,Delaware,0,0
2020-03-04,36027,Dutchess,0,0
2020-03-04,36029,Erie,0,0
2020-03-04,36031,Essex,0,0
2020-03-04,36033,Franklin,0,0
2020-03-04,36035,Fulton,0,0
2020-03-04,36037,Genesee,0,0
2020-03-04,36039,Greene,0,0
2020-03-04,36041,Hamilton,0,0
2020-03-04,36043,Herkimer,0,0
2020-03-04,36045,Jefferson,0,0
2020-03-04,36049,Lewis,0,0
2020-03-04,36051,Livingston,0,0
2020-03-04,36053,Madison,0,0
2020-03-04,36055,Monroe,0,0
2020-03-04,36057,Montgomery,0,0
2020-03-04,36059,Nassau,0,0
2020-03-04,36063,Niagara,0,0
2020-03-04,36065,Oneida,0,0
2020-03-04,36067,Onondaga,0,0
2020-03-04,36069,Ontario,0,0
2020-03-04,36071,Orange,0,0
2020-03-04,36073,Orleans,0,0
2020-03-04,36075,Oswego,0,0
2020-03-04,36077,Otsego,0,0
2020-03-04,36079,Putnam,0,0
2020-03-04,36083,Rensselaer,0,0
2020-03-04,36087,Rockland,0,0
2020-03-04,36091,Saratoga,0,0
2020-03-04,36093,Schenectady,0,0
2020-03-04,36095,Schoharie,0,0
2020-03-04,36097,Schuyler,0,0
2020-03-04,36099,Seneca,0,0
2020-03-04,36101,Steuben,0,0
2020-03-04,36103,Suffolk,0,0
2020-03-04,36105,Sullivan,0,0
2020-03-04,36107,Tioga,0,0
2020-03-04,36109,Tompkins,0,0
2020-03-04,36111,Ulster,0,0
2020-03-04,36113,Warren,0,0
2020-03-04,36115,Washington,0,0
2020-03-04,36117,Wayne,0,0
2020-03-04,36119,Westchester,9,0
2020-03-04,36121,Wyoming,0,0
2020-03-04,36123,Yates,0,0
2020-03-04,36089,St. Lawrence,0,0
2020-03-04,99999,New York City,2,0
2020-03-04,90036,Unknown,0,0
2020-03-05,36001,Albany,0,0
2020-03-05,36003,Allegany,0,0
2020-03-05,36007,Broome,0,0
2020-03-05,36009,Cattaraugus,0,0
2020-03-05,36011,Cayuga,0,0
2020-03-05,36013,Chautauqua,0,0
2020-03-05,36015,Chemung,0,0
2020-03-05,36017,Chenango,0,0
2020-03-05,36019,Clinton,0,0
2020-03-05,36021,Columbia,0,0
2020-03-05,36023,Cortland,0,0
2020-03-05,36025,Delaware,0,0
2020-03-05,36027,Dutchess,0,0
2020-03-05,36029,Erie,0,0
2020-03-05,36031,Essex,0,0
2020-03-05,36033,Franklin,0,0
2020-03-05,36035,Fulton,0,0
2020-03-05,36037,Genesee,0,0
2020-03-05,36039,Greene,0,0
2020-03-05,36041,Hamilton,0,0
2020-03-05,36043,Herkimer,0,0
2020-03-05,36045,Jefferson,0,0
2020-03-05,36049,Lewis,0,0
2020-03-05,36051,Livingston,0,0
2020-03-05,36053,Madison,0,0
2020-03-05,36055,Monroe,0,0
2020-03-05,36057,Montgomery,0,0
2020-03-05,36059,Nassau,1,0
2020-03-05,36063,Niagara,0,0
2020-03-05,36065,Oneida,0,0
2020-03-05,36067,Onondaga,0,0
2020-03-05,36069,Ontario,0,0
2020-03-05,36071,Orange,0,0
2020-03-05,36073,Orleans,0,0
2020-03-05,36075,Oswego,0,0
2020-03-05,36077,Otsego,0,0
2020-03-05,36079,Putnam,0,0
2020-03-05,36083,Rensselaer,0,0
2020-03-05,36087,Rockland,0,0
2020-03-05,36091,Saratoga,0,0
2020-03-05,36093,Schenectady,0,0
2020-03-05,36095,Schoharie,0,0
2020-03-05,36097,Schuyler,0,0
2020-03-05,36099,Seneca,0,0
2020-03-05,36101,Steuben,0,0
2020-03-05,36103,Suffolk,0,0
2020-03-05,36105,Sullivan,0,0
2020-03-05,36107,Tioga,0,0
2020-03-05,36109,Tompkins,0,0
2020-03-05,36111,Ulster,0,0
2020-03-05,36113,Warren,0,0
2020-03-05,36115,Washington,0,0
2020-03-05,36117,Wayne,0,0
2020-03-05,36119,Westchester,17,0
2020-03-05,36121,Wyoming,0,0
2020-03-05,36123,Yates,0,0
2020-03-05,36089,St. Lawrence,0,0
2020-03-05,99999,New York City,4,0
2020-03-05,90036,Unknown,0,0
2020-03-06,36001,Albany,0,0
2020-03-06,36003,Allegany,0,0
2020-03-06,36007,Broome,0,0
2020-03-06,36009,Cattaraugus,0,0
2020-03-06,36011,Cayuga,0,0
2020-03-06,36013,Chautauqua,0,0
2020-03-06,36015,Chemung,0,0
2020-03-06,36017,Chenango,0,0
2020-03-06,36019,Clinton,0,0
2020-03-06,36021,Columbia,0,0
2020-03-06,36023,Cortland,0,0
2020-03-06,36025,Delaware,0,0
2020-03-06,36027,Dutchess,0,0
2020-03-06,36029,Erie,0,0
2020-03-06,36031,Essex,0,0
2020-03-06,36033,Franklin,0,0
2020-03-06,36035,Fulton,0,0
2020-03-06,36037,Genesee,0,0
2020-03-06,36039,Greene,0,0
2020-03-06,36041,Hamilton,0,0
2020-03-06,36043,Herkimer,0,0
2020-03-06,36045,Jefferson,0,0
2020-03-06,36049,Lewis,0,0
2020-03-06,36051,Livingston,0,0
2020-03-06,36053,Madison,0,0
2020-03-06,36055,Monroe,0,0
2020-03-06,36057,Montgomery,0,0
2020-03-06,36059,Nassau,4,0
2020-03-06,36063,Niagara,0,0
2020-03-06,36065,Oneida,0,0
2020-03-06,36067,Onondaga,0,0
2020-03-06,36069,Ontario,0,0
2020-03-06,36071,Orange,0,0
2020-03-06,36073,Orleans,0,0
2020-03-06,36075,Oswego,0,0
2020-03-06,36077,Otsego,0,0
2020-03-06,36079,Putnam,0,0
2020-03-06,36083,Rensselaer,0,0
2020-03-06,36087,Rockland,2,0
2020-03-06,36091,Saratoga,0,0
2020-03-06,36093,Schenectady,0,0
2020-03-06,36095,Schoharie,0,0
2020-03-06,36097,Schuyler,0,0
2020-03-06,36099,Seneca,0,0
2020-03-06,36101,Steuben,0,0
2020-03-06,36103,Suffolk,0,0
2020-03-06,36105,Sullivan,0,0
2020-03-06,36107,Tioga,0,0
2020-03-06,36109,Tompkins,0,0
2020-03-06,36111,Ulster,0,0
2020-03-06,36113,Warren,0,0
2020-03-06,36115,Washington,0,0
2020-03-06,36117,Wayne,0,0
2020-03-06,36119,Westchester,33,0
2020-03-06,36121,Wyoming,0,0
2020-03-06,36123,Yates,0,0
2020-03-06,36089,St. Lawrence,0,0
2020-03-06,99999,New York City,5,0
2020-03-06,90036,Unknown,0,0
2020-03-07,36001,Albany,0,0
2020-03-07,36003,Allegany,0,0
2020-03-07,36007,Broome,0,0
2020-03-07,36009,Cattaraugus,0,0
2020-03-07,36011,Cayuga,0,0
2020-03-07,36013,Chautauqua,0,0
2020-03-07,36015,Chemung,0,0
2020-03-07,36017,Chenango,0,0
2020-03-07,36019,Clinton,0,0
2020-03-07,36021,Columbia,0,0
2020-03-07,36023,Cortland,0,0
2020-03-07,36025,Delaware,0,0
2020-03-07,36027,Dutchess,0,0
2020-03-07,36029,Erie,0,0
2020-03-07,36031,Essex,0,0
2020-03-07,36033,Franklin,0,0
2020-03-07,36035,Fulton,0,0
2020-03-07,36037,Genesee,0,0
2020-03-07,36039,Greene,0,0
2020-03-07,36041,Hamilton,0,0
2020-03-07,36043,Herkimer,0,0
2020-03-07,36045,Jefferson,0,0
2020-03-07,36049,Lewis,0,0
2020-03-07,36051,Livingston,0,0
2020-03-07,36053,Madison,0,0
2020-03-07,36055,Monroe,0,0
2020-03-07,36057,Montgomery,0,0
2020-03-07,36059,Nassau,4,0
2020-03-07,36063,Niagara,0,0
2020-03-07,36065,Oneida,0,0
2020-03-07,36067,Onondaga,0,0
2020-03-07,36069,Ontario,0,0
2020-03-07,36071,Orange,0,0
2020-03-07,36073,Orleans,0,0
2020-03-07,36075,Oswego,0,0
2020-03-07,36077,Otsego,0,0
2020-03-07,36079,Putnam,0,0
2020-03-07,36083,Rensselaer,0,0
2020-03-07,36087,Rockland,2,0
2020-03-07,36091,Saratoga,2,0
2020-03-07,36093,Schenectady,0,0
2020-03-07,36095,Schoharie,0,0
2020-03-07,36097,Schuyler,0,0
2020-03-07,36099,Seneca,0,0
2020-03-07,36101,Steuben,0,0
2020-03-07,36103,Suffolk,0,0
2020-03-07,36105,Sullivan,0,0
2020-03-07,36107,Tioga,0,0
2020-03-07,36109,Tompkins,0,0
2020-03-07,36111,Ulster,0,0
2020-03-07,36113,Warren,0,0
2020-03-07,36115,Washington,0,0
2020-03-07,36117,Wayne,0,0
2020-03-07,36119,Westchester,69,0
2020-03-07,36121,Wyoming,0,0
2020-03-07,36123,Yates,0,0
2020-03-07,36089,St. Lawrence,0,0
2020-03-07,99999,New York City,12,0
2020-03-07,90036,Unknown,0,0
2020-03-08,36001,Albany,0,0
2020-03-08,36003,Allegany,0,0
2020-03-08,36007,Broome,0,0
2020-03-08,36009,Cattaraugus,0,0
2020-03-08,36011,Cayuga,0,0
2020-03-08,36013,Chautauqua,0,0
2020-03-08,36015,Chemung,0,0
2020-03-08,36017,Chenango,0,0
2020-03-08,36019,Clinton,0,0
2020-03-08,36021,Columbia,0,0
2020-03-08,36023,Cortland,0,0
2020-03-08,36025,Delaware,0,0
2020-03-08,36027,Dutchess,0,0
2020-03-08,36029,Erie,0,0
2020-03-08,36031,Essex,0,0
2020-03-08,36033,Franklin,0,0
2020-03-08,36035,Fulton,0,0
2020-03-08,36037,Genesee,0,0
2020-03-08,36039,Greene,0,0
2020-03-08,36041,Hamilton,0,0
2020-03-08,36043,Herkimer,0,0
2020-03-08,36045,Jefferson,0,0
2020-03-08,36049,Lewis,0,0
2020-03-08,36051,Livingston,0,0
2020-03-08,36053,Madison,0,0
2020-03-08,36055,Monroe,0,0
2020-03-08,36057,Montgomery,0,0
2020-03-08,36059,Nassau,5,0
2020-03-08,36063,Niagara,0,0
2020-03-08,36065,Oneida,0,0
2020-03-08,36067,Onondaga,0,0
2020-03-08,36069,Ontario,0,0
2020-03-08,36071,Orange,0,0
2020-03-08,36073,Orleans,0,0
2020-03-08,36075,Oswego,0,0
2020-03-08,36077,Otsego,0,0
2020-03-08,36079,Putnam,0,0
2020-03-08,36083,Rensselaer,0,0
2020-03-08,36087,Rockland,2,0
2020-03-08,36091,Saratoga,2,0
2020-03-08,36093,Schenectady,0,0
2020-03-08,36095,Schoharie,0,0
2020-03-08,36097,Schuyler,0,0
2020-03-08,36099,Seneca,0,0
2020-03-08,36101,Steuben,0,0
2020-03-08,36103,Suffolk,1,0
2020-03-08,36105,Sullivan,0,0
2020-03-08,36107,Tioga,0,0
2020-03-08,36109,Tompkins,0,0
2020-03-08,36111,Ulster,1,0
2020-03-08,36113,Warren,0,0
2020-03-08,36115,Washington,0,0
2020-03-08,36117,Wayne,0,0
2020-03-08,36119,Westchester,81,0
2020-03-08,36121,Wyoming,0,0
2020-03-08,36123,Yates,0,0
2020-03-08,36089,St. Lawrence,0,0
2020-03-08,99999,New York City,14,0
2020-03-08,90036,Unknown,0,0
2020-03-09,36001,Albany,0,0
2020-03-09,36003,Allegany,0,0
2020-03-09,36007,Broome,0,0
2020-03-09,36009,Cattaraugus,0,0
2020-03-09,36011,Cayuga,0,0
2020-03-09,36013,Chautauqua,0,0
2020-03-09,36015,Chemung,0,0
2020-03-09,36017,Chenango,0,0
2020-03-09,36019,Clinton,0,0
2020-03-09,36021,Columbia,0,0
2020-03-09,36023,Cortland,0,0
2020-03-09,36025,Delaware,0,0
2020-03-09,36027,Dutchess,0,0
2020-03-09,36029,Erie,0,0
2020-03-09,36031,Essex,0,0
2020-03-09,36033,Franklin,0,0
2020-03-09,36035,Fulton,0,0
2020-03-09,36037,Genesee,0,0
2020-03-09,36039,Greene,0,0
2020-03-09,36041,Hamilton,0,0
2020-03-09,36043,Herkimer,0,0
2020-03-09,36045,Jefferson,0,0
2020-03-09,36049,Lewis,0,0
2020-03-09,36051,Livingston,0,0
2020-03-09,36053,Madison,0,0
2020-03-09,36055,Monroe,0,0
2020-03-09,36057,Montgomery,0,0
2020-03-09,36059,Nassau,17,0
2020-03-09,36063,Niagara,0,0
2020-03-09,36065,Oneida,0,0
2020-03-09,36067,Onondaga,0,0
2020-03-09,36069,Ontario,0,0
2020-03-09,36071,Orange,0,0
2020-03-09,36073,Orleans,0,0
2020-03-09,36075,Oswego,0,0
2020-03-09,36077,Otsego,0,0
2020-03-09,36079,Putnam,0,0
2020-03-09,36083,Rensselaer,0,0
2020-03-09,36087,Rockland,4,0
2020-03-09,36091,Saratoga,2,0
2020-03-09,36093,Schenectady,0,0
2020-03-09,36095,Schoharie,0,0
2020-03-09,36097,Schuyler,0,0
2020-03-09,36099,Seneca,0,0
2020-03-09,36101,Steuben,0,0
2020-03-09,36103,Suffolk,1,0
2020-03-09,36105,Sullivan,0,0
2020-03-09,36107,Tioga,0,0
2020-03-09,36109,Tompkins,0,0
2020-03-09,36111,Ulster,1,0
2020-03-09,36113,Warren,0,0
2020-03-09,36115,Washington,0,0
2020-03-09,36117,Wayne,0,0
2020-03-09,36119,Westchester,97,0
2020-03-09,36121,Wyoming,0,0
2020-03-09,36123,Yates,0,0
2020-03-09,36089,St. Lawrence,0,0
2020-03-09,99999,New York City,20,0
2020-03-09,90036,Unknown,0,0
2020-03-10,36001,Albany,0,0
2020-03-10,36003,Allegany,0,0
2020-03-10,36007,Broome,0,0
2020-03-10,36009,Cattaraugus,0,0
2020-03-10,36011,Cayuga,0,0
2020-03-10,36013,Chautauqua,0,0
2020-03-10,36015,Chemung,0,0
2020-03-10,36017,Chenango,0,0
2020-03-10,36019,Clinton,0,0
2020-03-10,36021,Columbia,0,0
2020-03-10,36023,Cortland,0,0
2020-03-10,36025,Delaware,0,0
2020-03-10,36027,Dutchess,0,0
2020-03-10,36029,Erie,0,0
2020-03-10,36031,Essex,0,0
2020-03-10,36033,Franklin,0,0
2020-03-10,36035,Fulton,0,0
2020-03-10,36037,Genesee,0,0
2020-03-10,36039,Greene,0,0
2020-03-10,36041,Hamilton,0,0
2020-03-10,36043,Herkimer,0,0
2020-03-10,36045,Jefferson,0,0
2020-03-10,36049,Lewis,0,0
2020-03-10,36051,Livingston,0,0
2020-03-10,36053,Madison,0,0
2020-03-10,36055,Monroe,0,0
2020-03-10,36057,Montgomery,0,0
2020-03-10,36059,Nassau,19,0
2020-03-10,36063,Niagara,0,0
2020-03-10,36065,Oneida,0,0
2020-03-10,36067,Onondaga,0,0
2020-03-10,36069,Ontario,0,0
2020-03-10,36071,Orange,0,0
2020-03-10,36073,Orleans,0,0
2020-03-10,36075,Oswego,0,0
2020-03-10,36077,Otsego,0,0
2020-03-10,36079,Putnam,0,0
2020-03-10,36083,Rensselaer,0,0
2020-03-10,36087,Rockland,6,0
2020-03-10,36091,Saratoga,2,0
2020-03-10,36093,Schenectady,0,0
2020-03-10,36095,Schoharie,0,0
2020-03-10,36097,Schuyler,0,0
2020-03-10,36099,Seneca,0,0
2020-03-10,36101,Steuben,0,0
2020-03-10,36103,Suffolk,1,0
2020-03-10,36105,Sullivan,0,0
2020-03-10,36107,Tioga,0,0
2020-03-10,36109,Tompkins,0,0
2020-03-10,36111,Ulster,1,0
2020-03-10,36113,Warren,0,0
2020-03-10,36115,Washington,0,0
2020-03-10,36117,Wayne,0,0
2020-03-10,36119,Westchester,107,0
2020-03-10,36121,Wyoming,0,0
2020-03-10,36123,Yates,0,0
2020-03-10,36089,St. Lawrence,0,0
2020-03-10,99999,New York City,37,0
2020-03-10,90036,Unknown,0,0
2020-03-11,36001,Albany,0,0
2020-03-11,36003,Allegany,0,0
2020-03-11,36007,Broome,0,0
2020-03-11,36009,Cattaraugus,0,0
2020-03-11,36011,Cayuga,0,0
2020-03-11,36013,Chautauqua,0,0
2020-03-11,36015,Chemung,0,0
2020-03-11,36017,Chenango,0,0
2020-03-11,36019,Clinton,0,0
2020-03-11,36021,Columbia,0,0
2020-03-11,36023,Cortland,0,0
2020-03-11,36025,Delaware,0,0
2020-03-11,36027,Dutchess,0,0
2020-03-11,36029,Erie,0,0
2020-03-11,36031,Essex,0,0
2020-03-11,36033,Franklin,0,0
2020-03-11,36035,Fulton,0,0
2020-03-11,36037,Genesee,0,0
2020-03-11,36039,Greene,0,0
2020-03-11,36041,Hamilton,0,0
2020-03-11,36043,Herkimer,0,0
2020-03-11,36045,Jefferson,0,0
2020-03-11,36049,Lewis,0,0
2020-03-11,36051,Livingston,0,0
2020-03-11,36053,Madison,0,0
2020-03-11,36055,Monroe,1,0
2020-03-11,36057,Montgomery,0,0
2020-03-11,36059,Nassau,28,0
2020-03-11,36063,Niagara,0,0
2020-03-11,36065,Oneida,0,0
2020-03-11,36067,Onondaga,0,0
2020-03-11,36069,Ontario,0,0
2020-03-11,36071,Orange,0,0
2020-03-11,36073,Orleans,0,0
2020-03-11,36075,Oswego,0,0
2020-03-11,36077,Otsego,0,0
2020-03-11,36079,Putnam,0,0
2020-03-11,36083,Rensselaer,0,0
2020-03-11,36087,Rockland,6,0
2020-03-11,36091,Saratoga,2,0
2020-03-11,36093,Schenectady,0,0
2020-03-11,36095,Schoharie,0,0
2020-03-11,36097,Schuyler,0,0
2020-03-11,36099,Seneca,0,0
2020-03-11,36101,Steuben,0,0
2020-03-11,36103,Suffolk,6,0
2020-03-11,36105,Sullivan,0,0
2020-03-11,36107,Tioga,0,0
2020-03-11,36109,Tompkins,0,0
2020-03-11,36111,Ulster,2,0
2020-03-11,36113,Warren,0,0
2020-03-11,36115,Washington,0,0
2020-03-11,36117,Wayne,0,0
2020-03-11,36119,Westchester,120,0
2020-03-11,36121,Wyoming,0,0
2020-03-11,36123,Yates,0,0
2020-03-11,36089,St. Lawrence,0,0
2020-03-11,99999,New York City,52,0
2020-03-11,90036,Unknown,0,0
2020-03-12,36001,Albany,2,0
2020-03-12,36003,Allegany,0,0
2020-03-12,36007,Broome,0,0
2020-03-12,36009,Cattaraugus,0,0
2020-03-12,36011,Cayuga,0,0
2020-03-12,36013,Chautauqua,0,0
2020-03-12,36015,Chemung,0,0
2020-03-12,36017,Chenango,0,0
2020-03-12,36019,Clinton,0,0
2020-03-12,36021,Columbia,0,0
2020-03-12,36023,Cortland,0,0
2020-03-12,36025,Delaware,1,0
2020-03-12,36027,Dutchess,1,0
2020-03-12,36029,Erie,0,0
2020-03-12,36031,Essex,0,0
2020-03-12,36033,Franklin,0,0
2020-03-12,36035,Fulton,0,0
2020-03-12,36037,Genesee,0,0
2020-03-12,36039,Greene,0,0
2020-03-12,36041,Hamilton,0,0
2020-03-12,36043,Herkimer,1,0
2020-03-12,36045,Jefferson,0,0
2020-03-12,36049,Lewis,0,0
2020-03-12,36051,Livingston,0,0
2020-03-12,36053,Madison,0,0
2020-03-12,36055,Monroe,1,0
2020-03-12,36057,Montgomery,0,0
2020-03-12,36059,Nassau,41,0
2020-03-12,36063,Niagara,0,0
2020-03-12,36065,Oneida,0,0
2020-03-12,36067,Onondaga,0,0
2020-03-12,36069,Ontario,0,0
2020-03-12,36071,Orange,1,0
2020-03-12,36073,Orleans,0,0
2020-03-12,36075,Oswego,0,0
2020-03-12,36077,Otsego,0,0
2020-03-12,36079,Putnam,0,0
2020-03-12,36083,Rensselaer,0,0
2020-03-12,36087,Rockland,7,0
2020-03-12,36091,Saratoga,3,0
2020-03-12,36093,Schenectady,0,0
2020-03-12,36095,Schoharie,0,0
2020-03-12,36097,Schuyler,0,0
2020-03-12,36099,Seneca,0,0
2020-03-12,36101,Steuben,0,0
2020-03-12,36103,Suffolk,21,0
2020-03-12,36105,Sullivan,0,0
2020-03-12,36107,Tioga,0,0
2020-03-12,36109,Tompkins,0,0
2020-03-12,36111,Ulster,4,0
2020-03-12,36113,Warren,0,0
2020-03-12,36115,Washington,0,0
2020-03-12,36117,Wayne,0,0
2020-03-12,36119,Westchester,147,0
2020-03-12,36121,Wyoming,0,0
2020-03-12,36123,Yates,0,0
2020-03-12,36089,St. Lawrence,0,0
2020-03-12,99999,New York City,96,0
2020-03-12,90036,Unknown,0,0
2020-03-13,36001,Albany,2,0
2020-03-13,36003,Allegany,0,0
2020-03-13,36007,Broome,0,0
2020-03-13,36009,Cattaraugus,0,0
2020-03-13,36011,Cayuga,0,0
2020-03-13,36013,Chautauqua,0,0
2020-03-13,36015,Chemung,0,0
2020-03-13,36017,Chenango,0,0
2020-03-13,36019,Clinton,0,0
2020-03-13,36021,Columbia,0,0
2020-03-13,36023,Cortland,0,0
2020-03-13,36025,Delaware,1,0
2020-03-13,36027,Dutchess,3,0
2020-03-13,36029,Erie,0,0
2020-03-13,36031,Essex,0,0
2020-03-13,36033,Franklin,0,0
2020-03-13,36035,Fulton,0,0
2020-03-13,36037,Genesee,0,0
